Domain	Function	Head	Negator	Aux	Aux_stem	Subj	Subj_stem	Role	Utterance	Age
emotion	rejection	want	n't	do	do	it	it	Mother	if you do n't wan na eat it let 's put it away Thomas	35
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't mind you eating them but I do n't want you crushing them	35
emotion	rejection	like	n't	do	do	I	I	Mother	oh I do n't like that word	35
emotion	rejection	want	n't	did	do	you	you	Mother	because in the end Mummy resorted to putting you in a highchair with straps on cause you did n't wan na sit at the table	28
emotion	rejection	like	n't	does	do	Isabel	Isabel	Mother	and Isabel does n't like loud noises	28
emotion	rejection	want	n't	did	do	you	you	Mother	you knew that you wanted the bears and you did n't want the clowns	28
emotion	rejection	want	n't	do	do	he	he	Mother	he 'll say I do n't want cheeky boys in here	28
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't want cheeky boys	28
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want Spot	35
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na	35
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na	35
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na	35
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na	35
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na	35
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na do that	35
emotion	rejection	want	n't	do	do	I	I	Target_Child	but I do n't wan na do that	35
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like my	35
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want her to shout at me	35
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na do this	35
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want the book	48
emotion	rejection	like	n't	do	do	you	you	Father	you do n't like the book	48
emotion	rejection	want	n't	do	do	NONE	NONE	Father	do n't wan na lose my change	48
emotion	rejection	like	n't	do	do	I	I	Target_Child	I I do n't like salty lasagna	48
emotion	rejection	like	n't	do	do	you	you	Father	you do n't like salty lasagna	48
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want any	48
emotion	rejection	want	n't	do	do	you	you	Father	you do n't want any	48
emotion	rejection	want	n't	did	do	she	she	Target_Child	cause she did n't wan na be a baby	48
emotion	rejection	want	n't	did	do	NONE	NONE	Father	did n't wan na be a baby	48
emotion	rejection	want	n't	did	do	they	they	Father	they did n't wan na	20
emotion	rejection	want	n't	do	do	I	I	Father	no I do n't want you to come up here	17
emotion	rejection	like	not	do	do	I	I	Mother	I do not like your face	29
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want that do you	26
emotion	rejection	like	n't	does	do	you	you	Mother	but Mummy does n't like you doing it because it 's not nice	26
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't wan na read the book	18
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't wan na play with the doggy	18
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want it down	18
emotion	rejection	like	n't	do	do	you	you	Mother	you do n't like that book	18
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't wan na go	29
emotion	rejection	want	n't	does	do	she	she	Mother	she does n't want any dinner	29
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like frogs	29
emotion	rejection	like	n't	do	do	you	you	Mother	you do n't like frogs	29
emotion	rejection	want	n't	do	do	you	you	Mother	do n't give it me if you do n't want me to wear it	29
emotion	rejection	want	not	NONE	NONE	you	you	Mother	do you not wan na wave Daddy off	27
emotion	rejection	want	n't	does	do	Mummy	Mummy	Mother	Mummy does n't want that	27
emotion	rejection	like	not	NONE	NONE	you	you	Mother	do you not like having it changed	27
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want any bread	27
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want the bib on	27
emotion	rejection	want	not	NONE	NONE	you	you	Mother	do you not wan na do some writing in your books	35
emotion	rejection	want	n't	does	do	Dada	Dada	Target_Child	Dada said he does n't wan na throw	35
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na	35
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want	35
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na	35
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't wan na sit on my bottom	35
emotion	rejection	want	n't	do	do	they	they	Target_Child	they do n't wan na put the music on	35
emotion	rejection	want	n't	do	do	she	she	Mother	she do n't want you to she wants you to leave it alone	30
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want me to help you	23
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want a book to read	23
emotion	rejection	like	n't	do	do	I	I	Mother	I do n't like cake	23
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want that book	23
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't want juice everywhere	23
emotion	rejection	want	n't	do	do	I	I	Target_Child	yeah but I do n't wan na tell him	57
emotion	rejection	want	n't	did	do	I	I	Mother	so I 'm making it and I did n't wan na assign it to anyone else because you know I really haf ta get to this lady	57
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want that	57
emotion	rejection	want	n't	do	do	I	I	Target_Child	he man I do n't wan na this is the thing	57
emotion	rejection	want	n't	do	do	I	I	Mother	and so she 'll be in in car and I listen to W T O P mainly for traffic and weather but just because you_know I do n't like mainstream music that has all the sex innuendos and things like that I do n't want them exposed to that right now	24
emotion	rejection	want	n't	do	do	you	you	Mother	of couse that 's dangerous you do n't wan na but she was like I you_know yeah that mine it mine you_know	24
emotion	rejection	like	not	NONE	NONE	it	it	Father	it 's not like ours on on our tape recorder	57
emotion	rejection	want	n't	do	do	I	I	Father	I do n't want you talking that ball that ball will that that ball will be long gone in about two seconds	57
emotion	rejection	like	n't	do	do	I	I	Target_Child	daddy I do n't like to go to school	57
emotion	rejection	like	n't	do	do	you	you	Father	you do n't like to go to school	57
emotion	rejection	want	n't	did	do	NONE	NONE	Father	probably did n't wan na stick anybody with it	57
emotion	rejection	like	n't	do	do	I	I	Target_Child	yes but I do n't like it	57
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na	57
emotion	rejection	like	n't	do	do	I	I	Child	I do n't like you with this on	57
emotion	rejection	like	n't	do	do	I	I	Child	I do n't like Joey Joey like that	57
emotion	rejection	like	n't	do	do	I	I	Child	I do n't like Joey like that	57
emotion	rejection	want	n't	do	do	I	I	Child	no I do n't wan na	57
emotion	rejection	want	n't	do	do	I	I	Child	no I do n't want him to	57
emotion	rejection	want	n't	do	do	we	we	Child	and we could even come in this car because we do n't want them freezing cold	57
emotion	rejection	want	n't	do	do	they	they	Target_Child	but but they ca n't but they do n't wan na freezing cold like Steven said	57
emotion	rejection	want	n't	do	do	they	they	Child	but they do n't wan na go in here	57
emotion	rejection	want	n't	do	do	I	I	Child	I do n't wan na play Danny	57
emotion	rejection	want	n't	do	do	I	I	Child	no I do n't wan na	57
emotion	rejection	want	n't	do	do	I	I	Child	I do n't wan na come down	57
emotion	rejection	want	n't	do	do	I	I	Target_Child	I know I do n't want	57
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na	57
emotion	rejection	like	n't	do	do	we	we	Child	cause we do n't like him	57
emotion	rejection	want	n't	do	do	he	he	Child	whenever he plays with us we do n't wan na we tell him not to he plays with us	57
emotion	rejection	want	n't	do	do	we	we	Child	we do n't want him to have some	57
emotion	rejection	want	n't	do	do	I	I	Child	I do n't wan na give my playdough away	57
emotion	rejection	want	n't	do	do	I	I	Child	I do n't wan na play hang ups	57
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na get it myself because you 're curled up that 's why you do n't wan na do it yourself	57
emotion	rejection	want	n't	do	do	that	that	Target_Child	I do n't wan na get it myself because you 're curled up that 's why you do n't wan na do it yourself	57
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like this kind of green mom	57
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na	57
emotion	rejection	want	n't	did	do	I	I	Father	mushrooms you 'll get tomorrow I did n't wan na over cook this here	57
emotion	rejection	like	n't	did	do	you	you	Father	oh no you did n't like it last night	57
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want this shirt on	57
emotion	rejection	want	n't	do	do	come	come	Father	well how come you do n't want it on if you have n't had it on that long	57
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't I do n't want it on I 'm taking	57
emotion	rejection	want	n't	does	do	he	he	Father	he does n't want it on	57
emotion	rejection	want	n't	do	do	you	you	Father	you do n't want it on	57
emotion	rejection	like	n't	did	do	I	I	Mother	yeah but then I decided I did n't like them when I got them home	57
emotion	rejection	want	n't	did	do	he	he	Mother	he did n't wan na spend the money I guess	57
emotion	rejection	want	n't	do	do	you	you	Mother	you can leave that roll if you do n't want it	57
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na see my mom come and take and put my foot up on that	57
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't haf ta give it to him if you do n't wan na you know	57
emotion	rejection	want	n't	do	do	you	you	Mother	well you just you haf ta make up your own mind what you wan na give him and if you do n't wan na give it to him you just say well I want this but I 'm still gon na be your friend but	57
emotion	rejection	want	n't	do	do	Graeme	Graeme	Target_Child	Graeme do n't want a bite	57
emotion	rejection	like	n't	do	do	I	I	Father	I try to give you cheese and you do n't like any of them	57
emotion	rejection	want	n't	do	do	NONE	NONE	Target_Child	do n't want anymore mom	57
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want my pepper	57
emotion	rejection	want	n't	do	do	I	I	Target_Child	told you I do n't want too much	57
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want this on me mom	57
emotion	rejection	like	n't	do	do	I	I	Mother	well I do n't like you hanging in the sink like that	57
emotion	rejection	want	n't	do	do	I	I	Target_Child	no no no no I do n't wan na name	57
emotion	rejection	like	not	NONE	NONE	NONE	NONE	Target_Child	because look because this story is not like this	57
emotion	rejection	like	n't	do	do	I	I	Mother	you got a_lot_of nice ones I do n't like to read the same one every night	57
emotion	rejection	like	n't	do	do	I	I	Target_Child	because I do n't like the noise	39
emotion	rejection	want	n't	do	do	he	he	Target_Child	he do n't want that	29
emotion	rejection	want	n't	does	do	he	he	Mother	and he does n't want the peas	29
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like to sleep any more	52
emotion	rejection	want	n't	did	do	I	I	Target_Child	but I did n't wan na do it	52
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na watch you	35
emotion	rejection	want	n't	do	do	NONE	NONE	Target_Child	do n't wan na leave all day	35
emotion	rejection	want	n't	do	do	NONE	NONE	Mother	do n't wan na what all day	35
emotion	rejection	want	n't	do	do	NONE	NONE	Target_Child	do n't wan na leave my toast out all day	35
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't wan na leave your toast all day	35
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na have a plate	35
emotion	rejection	want	n't	does	do	she	she	Mother	she does n't wan na get out do you	35
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want banana	35
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want some more lemonade	35
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na read that one now	35
emotion	rejection	want	n't	do	do	NONE	NONE	Target_Child	do n't wan na read that one	35
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na	35
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na have a look at some photos	35
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't wan na	35
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't want you getting them out of order	35
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like Pebbles	35
emotion	rejection	want	n't	do	do	you	you	Target_Child	you do n't want me to fall over	35
emotion	rejection	want	n't	does	do	she	she	Mother	she does n't wan na be squashed by a cushion	35
emotion	rejection	want	n't	do	do	NONE	NONE	Target_Child	do n't want my snack	35
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na	35
emotion	rejection	want	n't	do	do	I	I	Mother	I know you do n't wan na	35
emotion	rejection	want	n't	do	do	it	it	Mother	it 's alright to have just the on but oh we do n't want the sound as well	39
emotion	rejection	want	n't	do	do	that	that	Mother	that 's what we do n't want	39
emotion	rejection	like	n't	do	do	we	we	Mother	we do n't like the rain do we	39
emotion	rejection	like	n't	NONE	NONE	we	we	Mother	we wo n't like that Thomas	39
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't wan na go on and on and on but I do n't want you to forget either	39
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't wan na go on and on and on but I do n't want you to forget either	39
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na	39
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na have a bath	39
emotion	rejection	want	n't	do	do	I	I	Target_Child	but I do n't wan na	39
emotion	rejection	want	n't	do	do	you	you	Mother	you be careful up there cause I do n't want you falling	39
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like them	33
emotion	rejection	want	n't	do	do	we	we	Mother	we do n't want you to hide Aran	33
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want it to be	33
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want a wobbly smokestack do you	33
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na	33
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't wan na	33
emotion	rejection	want	n't	do	do	they	they	Target_Child	they do n't wan na be	33
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want dolly	33
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want those to go to bed with her	33
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want it to	33
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na	33
emotion	rejection	want	n't	do	do	you	you	Father	you do n't wan na sit on my lap right now	21
emotion	rejection	want	n't	do	do	you	you	Mother	oh you do n't want it	21
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want any noodle soup	21
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't want it all over me	29
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't wan na keep drawing the same thing again	29
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't wan na draw that one	29
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't wan na draw that one	29
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't wan na eat them	29
emotion	rejection	want	n't	does	do	car	car	Mother	poor car does n't want all those bricks on top of it	29
emotion	rejection	want	n't	does	do	she	she	Mother	she does n't want a burger yet	29
emotion	rejection	like	n't	will	will	she	she	Mother	she will n't like that	29
emotion	rejection	like	not	NONE	NONE	that	that	Mother	that 's not like you	29
